"","molSIDs","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nBase","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","nRings8","nRings9","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","geomShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","bpol","apol"
"306","49668630",2.389,305.06342594,0,7,2.23,2,10,8,22,0,33,11,11,2.246,5.044516,78.4215,0,2,2,2,2,0,0,1,1,0,0,0,0.323867076807274,100,1145,25,41.9680889435347,1.9984804258826,19.5724642732643,5.06414347992095,8.97450882012808,5.4594316186373,258.242973388463,98.8,0.857142857142857,NA,0.461538461538462,0,0,0,0,7.23598191884939,10.7945946445199,0,2.89489504301687,0,0,0.2,0,0,0,0,0,1.31037069710445,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719008264,9.20918367346939,5.9504132231405,0.0714285714285714,736.07,0.857142857142857,454,15.0791395013733,10.1647037979464,8.66678752793818,6.80757546551965,5.15015443453698,3.26461419527045,1.92262860714403,1.25257736030578,11.6923284555321,6.92698941758042,4.95039432301986,3.25908376978906,2.0582411607242,0.948971975372576,0.445538186555581,0.231777725020999,2.34093384756938,3.29067633618932,3.51601515483652,0.752840357984567,0.815266072361194,0.569186498843353,1.10028656410573,0,0.192450089729875,0,0.454047221396319,0,0.0304799109834375,0,0,0,0.144337567297406,0.185395405949299,0.203614639414505,0,0,0.117851130197758,0.0958191595217549,0.0548169330005433,0,0,4,8,1,1,0,0,0,1199.13740898793,1324.02430330409,1628.23070492015,1325.66237861163,1125.4248437335,31.258676152404,27.6102475088945,36.9411245841903,32.1528996983073,29.6645046444141,0.465443669313839,-0.174527463987911,-0.0801190211150905,0.0330753773444882,-0.00615027279034415,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.837484,41.002516
"307","49668391",5.84,383.12882142,1,3,3.33,0,18,0,30,1,49,17,16,3.298,10.876804,97.7198,0,4,3,3,2,0,0,0,4,0,0,0,0.140109532352707,146,1848,47,55.6361931025276,2.06059974453806,14.3073187651252,8.3470165869504,3.43566446129317,5.90689059560852,349.329124140551,49.77,1,NA,0.5,0,2.18130155213084,1.6802733922559,0,13.4994607869718,26.8768355916847,0,10.9537821346684,0,0,0.166666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,7,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,8.78853434288805,4.30221200804367,0.318181818181818,2002.05,0.851851851851852,618,18.9658908473214,13.0417138956582,11.92399438069,10.5002020658032,8.5481689612321,7.25232641513174,5.08437916547371,3.66262704167991,15.9991532504051,9.68503637231449,7.67703589233031,5.72863036963113,3.95025782755285,2.91964529396096,1.64336606158948,0.976316238757278,4.74089522390472,7.34810132936582,10.8810346466201,2.10039846303798,2.63030489890686,3.27885469831384,1.83019413240087,0,0.550363508181461,0,0.983326910545064,0,0.200401497099479,0,0,0,0,0.277777777777778,0.598892040371821,0,0,0,0.127892224822621,0.227800007064287,0,0,1,10,4,3,4,0,0,2021.82134043632,2402.844269461,3418.92591629062,3618.24349928204,3113.8619629689,37.3963373157481,33.7786843475097,49.8929128515259,55.3871908040083,48.5967315880746,0.424052193367611,-0.160988362415562,-0.0017715012430505,-0.236489215085913,0.346044460778184,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.324554,59.075446
"308","49668111",2.123,383.18450648,0,7,3,3,9,4,30,1,53,12,12,2.9625,8.77640625000001,102.5188,0,3,2,3,2,0,0,0,2,1,0,0,0.226835893753801,140,2300,44,56.8263580186548,2.02951278638053,19.8819895291396,9.89488603284912,9.98710349629044,5.90689059560852,359.962277561946,86.92,1,NA,0.5,0,0,0,0,25.0928048887708,19.4896572678722,0,2.01364187435215,0,0,0.781698426750806,0,0,0,0,0,0,0,0.550321208149104,0,0,0,0,0,0,0,0,7,0,0,9,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,11.4075,6.76,0.380952380952381,2269.07,0.785714285714286,721,19.9325106525018,13.5628819457134,11.8304552816778,9.66099796562199,7.56290629085576,6.03767611721425,4.1080986608968,2.77510353714018,15.5884943088162,9.51850474827778,7.10023527165923,5.18086486645263,3.58591623152396,2.52713578012502,1.54035981192537,0.918821700908422,3.72738583526089,5.19494839731682,6.54955597246316,1.58191370818872,2.06311526932029,2.30531596278096,1.65082412624593,0,0.330933093275581,0,0.796603533829591,0,0.0719958602935003,0,0,0,0,0.185395405949299,0.179206871180051,0,0,0,0.059852792732757,0.061964170647245,0,0,1,10,2,5,3,0,0,1799.39330209556,2061.98320333352,2731.03010282295,2999.76094919554,2500.64658412267,32.1778170459932,32.9343806806615,44.1519359397618,48.7334512476667,43.0376549006554,0.445535183389675,-0.204454432398194,-0.0518699196745126,0.0947532916080099,-0.0619833712485897,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.504175,60.137825
"309","49667981",2.64,364.10592174,0,5,2.89,2,14,3,30,0,43,16,15,2.7383,7.49828689,98.0067,1,4,4,2,2,0,0,2,2,0,0,0,0.273821418568395,148,1933,46,55.4437199428486,2.05347110899439,19.4218393256971,12.8365909480134,6.58524837768362,5.90689059560852,311.930383326073,99.7,1,NA,0.5,0,1.45602255631693,1.44456150902102,0,8.19933661126579,23.8030904752548,0,11.5388383636569,0,0,1.22054320077224,0.369800130816819,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,2,0,0,7,0,0,0,3,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,8.39359504132231,3.89594172736733,0.15,1414.07,0.740740740740741,639,19.1290275541379,12.9904023006419,11.9529871486884,10.7584347357716,8.83809933048551,6.98591881510584,5.25621243265872,3.85894504761911,14.4830857995558,8.36876443386643,6.30288641148437,4.7969775158455,3.35041459294429,2.2625562897461,1.40041765138063,0.863003344798757,5.31613001515287,8.19242416066784,11.0159071032005,1.72067032583641,2.28859810053281,2.5279093756703,1.96668871197683,0,0.672574666237531,0,0.75809950316859,0,0.144971139755492,0,0,0,0.160375074774896,0.604589732027757,1.05608597906159,0,0,0.064035241543099,0.190155577076956,0.262587519504493,0,0,4,8,5,1,1,0,0,1779.25524447333,2147.44666690779,3137.0943440267,3042.12727155211,2464.99906913623,31.5923057802577,32.8234615286976,48.8710356915522,51.6463792789386,43.7566643602144,0.694210004321607,-0.40438405827499,0.198595528183002,-0.145912082639075,0.0725401651104431,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.921312,52.078688
"310","49667927",3.187,380.17360744,0,8,3.22,3,21,9,30,0,52,12,12,2.1302,4.53775203999999,105.8962,0,3,3,2,2,0,0,0,3,0,0,0,0.178523702518491,140,2463,43,56.8397110890497,2.02998968175178,17.4067274725005,11.1293366462589,6.27739082624162,5.90689059560852,363.625043278845,67.87,1,NA,0.5,0.0625,3.59998591619715,2.09732634014116,0,14.4855930909339,20.3154567753259,0,6.00320662733207,0,0,0.111111111111111,0.608111939380259,0.0833333333333333,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,2,0,4,0,1,8,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,11.4075,6.25,0.272727272727273,2160.06,0.607142857142857,814,19.9325106525018,13.5965554505246,11.619087183963,9.91688254546713,7.68147664943075,6.18495142361367,4.26482784580467,2.98300369630884,16.1047863048082,9.32500195632226,6.37093078686679,4.38771214446862,2.85321604110681,1.87983773763486,1.03036694196279,0.596457303580045,3.94004759491093,5.87332835800989,8.3454281115018,1.19249730899425,1.48888062310623,1.69414959734166,1.46080934857515,0,0.471796088049622,0,0.570437212474555,0,0.0980797824428244,0,0,0,0,0.212027587829318,0.401023062252936,0,0,0,0.0669664421702465,0.0895228234759081,0,0,2,12,2,4,1,0,0,1743.16794384697,2001.39731450986,2700.9512512061,2796.52657742006,2344.93568518037,31.8178367447167,32.8234615286976,44.594568677096,48.6459420030159,41.539109101114,0.667093739658298,-0.371286793629321,-0.034421047533201,0.091368093928467,0.0513215723051787,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.624968,60.131032
"311","49667767",5.178,307.204848,1,5,3.33,0,10,3,25,0,48,16,15,4.1534,17.25073156,98.2899,0,3,3,2,2,0,0,1,2,0,0,0,0.0971664353421923,122,1363,34,46.7349548478232,2.03195455860101,9.6421361596336,0,9.6421361596336,5.64385618977472,299.241844834634,29.85,1,NA,0.5,1.13389341902768,6.10499051888818,3.3127786933329,2.10656155139171,11.4734987969645,15.5360923963385,1.65385125137964,2.60315557381478,1.0343064166148,0,0,0,0,0,0,0,0.25,0.632455532033676,0,0,0,0,0,0,0,4,0,2,0,0,8,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.48611111111111,4.34567901234568,0.35,1994.03,0.739130434782609,536,16.4493829893763,10.9696763584782,10.5252308501461,8.15432967967631,6.59124795277593,5.17928364645715,3.61627891781966,2.51811805272599,14.42744290689,8.26438620246913,7.01248906668204,4.19780601813332,2.75414964738165,1.828422938844,1.0837431436488,0.619452799160509,3.91406603254037,5.84330452960124,7.49600934225044,1.92103859681025,2.31052436733699,2.49108057084633,2.39899839983261,0.288675134594813,0.46970729476972,0.117851130197758,1.68350515428916,0.223606797749979,0.228949733789536,0.0645497224367903,0,0,0.0962250448649376,0.335570000997734,0.601247589100855,0,0,0.0288675134594813,0.0996011290570862,0.160374693981843,0,0,0,10,2,5,1,1,0,1607.85758045738,1864.43857561703,2606.58826633841,2402.93547039684,1986.39570250689,24.0799409038294,26.1632735322631,38.0217996330809,35.495637398624,30.68943576672,0.194249177248782,-0.132571656607263,0.0379134540256302,-0.0244115037443269,0.0354955133202347,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.290175,55.169825
"312","49667718",3.599,271.08762524,0,3,2.67,0,10,2,21,0,33,16,15,3.8628,14.92122384,79.3262,0,3,3,2,2,0,0,1,2,0,0,0,0.110111997822007,100,767,27,39.0724871172902,2.05644669038369,11.992811994148,0,9.4512523827395,5.39231742277876,227.972989475734,29.85,0.833333333333333,NA,0.454545454545455,0,1.57083620314826,1.07666167496303,0,9.40307437786062,14.2089366846029,0,3.19322628751533,0,0,0,0,0,0,0,0,0.25,0.632455532033676,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9591836734694,6.18549346016647,3.19113573407202,0.133333333333333,883.04,0.894736842105263,359,13.2422762081898,9.23718344301788,8.25681721180303,7.10835550114525,5.69063699822331,4.29454197088394,2.79677886675278,1.93239775612732,11.3542295447312,6.50026260209684,4.91113122368705,3.53495654260253,2.28765453916934,1.43491124979074,0.781586893199286,0.444052003540223,2.84529771194689,4.18785137788559,4.86194824043189,1.27574313945638,1.46054839011578,1.40038727555744,1.14494476284425,0,0.282117556806673,0,0.607257713373454,0,0.120749776769769,0,0,0,0.0962250448649376,0.383682523430202,0.549359171781881,0,0,0.0288675134594813,0.114034885786827,0.145595274843763,0,0,0,11,1,1,0,0,0,1287.11492074388,1486.6372999601,2016.82075105086,1809.3507683773,1293.57497025629,27.7928908116782,24.1150441717012,34.4267951124158,34.3509493169383,24.584962197222,0.22283021192245,-0.150514893246331,0.0614473187272635,-0.0692962021049795,0.0722087344748723,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.684898,41.215102
"313","49667399",4.968,321.147727,0,4,3,0,21,3,26,0,43,17,17,4.8559,23.57976481,94.0073,0,3,3,3,3,0,0,1,2,0,0,0,0.242910017544667,126,1454,36,48.505932220743,2.02108050919763,14.3472585487361,5.11527268835826,9.23198586037787,5.70043971814109,294.25339620829,78.01,0.857142857142857,NA,0.461538461538462,0.386401944887214,3.63435153130248,5.60281348323136,0,4.69204315754195,16.058532958544,0,9.70265237970502,0,0,0.142857142857143,0,0,0,0,0,1.31037069710445,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,1,8,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7810650887574,8.13148283418554,4.60117700316885,0.157894736842105,1473.05,0.791666666666667,517,17.2672202345721,11.4355607457755,10.7511118083205,8.76392724327087,6.99497018639318,5.24647775022545,3.59085122046093,2.14941933917419,13.8441273657912,7.67836255109667,5.94407986741854,3.98864369458105,2.51063984271579,1.59072154144165,0.86166020832833,0.416181055165265,4.16605395142277,5.86466183079768,8.09681902479043,1.54736538574168,1.66826364470389,1.89537999631215,1.9050244182301,0,0.448784223473339,0,0.863143183073783,0,0.135976723396533,0,0,0,0.117851130197758,0.274971652376843,0.583834426794612,0,0,0.0322748612183951,0.0808859723295062,0.143178124184979,0,0,1,11,4,3,0,0,0,1557.32380553654,1809.39779762775,2503.63376845342,2351.98896595627,2021.61819667549,26.6288789749113,27.6888919882634,40.0453749270883,39.737175316269,36.7889108236487,0.293430826713036,-0.100124708329605,-0.0786747056746033,0.0434661073656774,-0.00202955548610774,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.048933,51.013067
"314","49666856",2.546,287.09577164,0,3,2.67,0,17,2,23,0,35,12,12,3.2657,10.66479649,76.1044,0,3,2,2,2,0,0,1,2,0,0,0,0.13504204460599,112,888,36,42.8395554684624,2.03997883183155,14.2715261092722,8.23087485777424,3.51595741227981,5.52356195605701,251.402624866824,38.77,0.833333333333333,NA,0.454545454545455,0.2,2.26740930958907,3.2846011462668,0,6.50133101748257,16.06206032092,0,7.66214560091898,0,0,0,0.447213595499958,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,6.62993572084481,2.93345405160706,0.1875,949.05,0.714285714285714,371,14.9827631841959,10.151397005391,8.93383657720018,8.07164383033464,6.8905392227174,5.63755338698005,3.77554637031512,2.71664129634575,11.7211313362251,6.46689681280708,4.70290933925812,3.55767337868278,2.54063596308126,1.72305839202595,0.977603952225459,0.586403623092819,3.67901187775261,6.35793122657691,9.16291452570448,1.24810222125299,1.78611115097079,2.09178204842121,1.36440186241171,0,0.379716690247958,0,0.536748840070665,0,0.104202038897729,0,0,0,0.0785674201318386,0.363733706901586,0.679686463728105,0,0,0.0395284707521047,0.127098785701795,0.177187050963755,0,0,1,10,2,1,0,0,0,1323.88106474834,1594.66961337394,2331.39614735632,2362.62953073275,2016.57100005269,25.185431546942,25.7407907967293,37.0422194385015,41.5915947855061,38.7291813149997,0.561421366703742,-0.312729763785892,0.0332491409655216,0.00553796146624749,-0.0737193847050155,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.277898,41.558102
"315","49666341",2.418,288.10448226,0,3,2.34,0,9,3,22,0,36,11,11,2.8389,8.05935321,83.5895,0,3,2,3,2,0,0,1,2,0,0,0,0.278371233140425,102,913,27,41.1849334631282,2.05924667315641,18.378389946098,2.43975506814278,12.8306855092567,5.4594316186373,247.298406746562,80.2,0.857142857142857,NA,0.461538461538462,0,0,0,0,14.5810111171435,9.27834103644132,0,0.727928250960776,0,0,0,0,0,0,0,0,0.25,0.894427190999916,0.333333333333333,0,0,0,0,0,0,0,0,4,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9173553719008,7.31985731272295,3.81440443213296,0.285714285714286,1064.06,0.85,425,13.7862462825598,9.86450464295571,8.30078266885647,7.07837178609788,5.90558257346142,4.45199873949086,2.92236517052786,2.20457340751794,11.830691857965,7.36490797991578,5.64009608913528,4.36057808338957,3.16764625048319,2.0624166028734,1.2278659715554,0.813022680233265,2.27051826262388,3.5628962208411,4.23806122887439,1.41352266308419,1.90318031530553,1.96458288027235,0.870790811898598,0,0.166666666666667,0,0.624741029371062,0,0.098505043194576,0,0,0,0.117851130197758,0.33677012102661,0.358413742360102,0,0,0.0790569415042095,0.16307390047307,0.155169211810117,0,0,2,7,0,4,0,0,0,1472.74291910165,1709.45010969288,2297.67669353563,2063.27516610798,1748.61929927971,28.3421432790969,27.3886694047966,38.5880086950029,34.4745534239807,31.7513156714304,0.277953015143305,-0.175209145477035,0.0306130275444085,-0.00110740901177211,-0.0868079167479737,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.051312,43.410688
"316","49666185",3.448,297.02264202,0,6,2.23,0,10,4,20,0,31,11,11,3.85,14.8225,73.5937,0,2,2,2,2,0,0,1,1,0,0,0,0.255199399899271,92,825,23,38.0546635955637,2.00287703134546,16.9314093971916,8.33692909611413,3.03897835037194,5.32192809488736,242.16012136855,75.8,1,NA,0.5,0,1.02765182172252,1.0343064166148,0,5.5733041933694,10.3288377313965,0,2.60315557381478,0,0,0,0.632455532033676,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.39,7.69526627218935,4.79500520291363,0.153846153846154,682.06,0.789473684210526,371,13.6649259390002,9.18587184800163,7.90343316381236,6.24913504400668,4.73407892085654,3.46602865219417,2.03304682863341,1.07409331457312,11.7545915581352,6.74265085071799,4.99825027309458,3.41088467433552,2.27121744327087,1.29038089279508,0.582321863773158,0.249689765311064,2.18205029697283,2.96050762204155,3.36416691402806,0.96311036396681,1.15064474208212,1.01800804193262,1.11480774775489,0,0.0833333333333333,0,0.560518707391866,0,0.0360843918243516,0,0,0,0.117851130197758,0.25,0.332630319296893,0,0,0.102062072615966,0.120475480752427,0.139154412604387,0,0,2,7,1,1,0,0,0,1196.61044362253,1337.41714750158,1705.3719387653,1397.20287637825,1096.95036642527,35.5240903541981,27.2841648005678,38.4004170532566,34.1742851944848,30.0592704764519,0.509618727422931,-0.38347562570338,0.190587157606392,-0.0333400190416304,-0.115406046624419,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.268484,39.467516
"317","49665776",0.996,311.12699154,0,5,2.67,3,9,5,25,0,40,12,12,1.1137,1.24032769,85.9176,0,3,2,2,2,0,0,1,2,0,0,0,0.307462877220993,120,1166,36,46.7715104239761,2.03354393147722,16.2738567213321,7.62166199724962,8.65219472408243,5.64385618977472,281.988112357917,95.66,0.833333333333333,NA,0.454545454545455,0,0,0,0,11.3866134602567,20.3546127358121,0,6.55310501224886,0,0,0.421716332650875,0,0,0,1,0.25,0,0.333333333333333,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.92,3.98370303304663,0.176470588235294,1258.06,0.739130434782609,422,16.396976746569,11.0965554505246,9.87805164685512,8.55920167270135,6.74918275226908,5.66640599503678,3.67816390416182,2.54974445169786,12.398640026197,7.2713113568034,5.48515845513989,4.03584571304108,2.82450690694527,1.97007533733886,1.11636698113597,0.670133586734824,3.73276942557461,5.78630453225262,8.30937957583956,1.38815542455477,1.86464189631285,2.19529233294341,1.49586658708267,0,0.376956822428148,0,0.653760883105118,0,0.112181600310199,0,0,0,0.0785674201318386,0.401706119072268,0.646034333343965,0,0,0.0395284707521047,0.140158305852899,0.186975150359284,0,0,2,9,3,1,2,0,0,1519.91791616539,1795.8775632758,2530.25224613378,2507.96691575416,2207.10105873835,26.4033480104523,27.020983965396,38.4323827017462,40.6224570012399,36.3461715837806,0.41270868013242,-0.211824580860894,0.0120356812896004,0.0943137768507154,-0.161040329383597,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.160519,46.961481
